date,Po,P,U,Ff,VV,tavg,tmin,tmax,prcp,wspd
2015/6/18,750.25,753.575,69,2.125,20,31.8,25.4,35,6.5,9.2
2015/6/19,750.8875,754.2125,68.25,2.375,23.125,32.1,25.5,36,9,9.3
2015/6/20,751.375,754.7125,67.75,2.25,21.25,31.4,25.9,35.2,11.5,8
2015/6/21,750.625,753.975,80.375,1.625,16.85714286,29.4,25.1,35,14,7.7
2015/6/22,749.325,752.675,80.375,2,23,29,25,33,17.5,8.3
2015/6/23,749.65,752.9875,86.25,2.125,21.125,27.7,24.4,31,17.5,11.4
2015/6/24,750.425,753.8125,85.125,2.5,16.4625,28.3,24.4,31,5.1,10.1
2015/6/25,750.475,753.8125,79.5,3.125,19.5,30.2,26.2,33,1.5,10.8
2015/6/26,750.6125,753.95,73.375,3,21.125,31.3,27.3,35,5.3,11.1
2015/6/27,752.3375,755.675,70.75,3.625,24.125,31.2,27.5,35,0,13.2
2015/6/28,753.275,756.6125,70.75,3.25,23.5,31.6,26.8,35,0,11.7
2015/6/29,752.1,755.425,69,3.375,24,31.7,26.6,35,0,11.6
2015/6/30,750.45,753.7625,69.5,3.25,24.25,32,27.7,37,0,11.9
2015/7/1,748.95,752.2625,69.875,3,23.125,32.4,27.9,36,0,11.7
2015/7/2,748.2625,751.5625,70,3.5,22.875,32.3,28.3,37,0,12.8
2015/7/3,748.175,751.475,71.75,3.375,21.25,32.2,28.1,37,0,11.6
2015/7/4,748.4875,751.7875,71.875,2.875,21,30.6,28.4,35,8,11
2015/7/5,749.0875,752.425,83.875,1.875,15.875,28.4,25.2,32,16,8.4
2015/7/6,748.5875,751.95,74.875,3,17.625,27.7,23.9,31,10.66666667,12.9
2015/7/7,747.95,751.2875,65.125,3.75,20.125,28,25.1,32,5.333333333,17
2015/7/8,748.125,751.4625,63.625,4.5,19.125,27.8,24,31,0,16.8
2015/7/9,745.8625,749.2,74.375,6.25,17.5,26.2,23.9,29.2,56.9,21
2015/7/10,747.1375,750.475,76.625,2.625,20,29.4,23.5,34.3,5.3,11.1
2015/7/11,747.05,750.4,70.5,3,18,31.4,24.1,35,0,11.3
2015/7/12,747.5875,750.9125,70.875,1.5,14.125,32.2,25.1,37,9.15,6.8
2015/7/13,748.1375,751.45,69.875,1.5,11.125,32.6,26.4,37,18.3,6.3
2015/7/14,748.0625,751.375,70.75,1.625,16.125,32.5,25.7,37,27.45,7.4
2015/7/15,747.325,750.625,70.5,1.875,14.875,31.6,26.9,36,36.6,8
2015/7/16,746.85,750.175,81.25,2,10.525,29.3,24,35,66.8,8.4
2015/7/17,747.6625,751.0125,84.5,1.625,7.5375,28.2,24.8,33,157.2,8
2015/7/18,748.0625,751.4,83.625,2.125,11.975,28.2,24.7,33.2,8.4,7.2
2015/7/19,747.9625,751.3,80.25,2.125,11,30,24.9,35,4.3,6.9
2015/7/20,747.9625,751.2875,85.625,2.625,9.35,28.6,25.5,32,13.5,8.7
2015/7/21,751.025,754.4,89.375,2.125,12.875,27.1,24.5,29,33.5,9.2
2015/7/22,752.2625,755.6375,80.125,2.625,16.325,27.4,25,32,0.5,8.1
2015/7/23,751.75,755.1,82.5,2.875,15.8375,28.1,25.5,31,6.4,9
2015/7/24,751.3375,754.7,85.625,2.375,17.375,27.6,24.6,30,4.8,10.2
2015/7/25,751.0375,754.4125,81.25,2.375,18.75,28.2,25.4,31,0,8.6
2015/7/26,752.6875,756.0625,80,3.75,18.625,29.3,26,33,6.4,12.8
2015/7/27,754.8375,758.225,87.375,1.375,15.2875,27.9,24.6,32,17,9
2015/7/28,755.5125,758.9125,78.75,1.75,19.44285714,27.8,24,33,13.96666667,8.3
2015/7/29,755.05,758.4125,77.625,2,18.4625,28.1,23.5,31,10.93333333,9.5
2015/7/30,754.7625,758.1375,78.375,2.375,16.75,27.8,24.4,32,7.9,9.3
2015/7/31,754.825,758.2125,69,2.375,19,29.4,23.4,33,5.266666667,9.3
2015/8/1,754.9,758.2625,75.875,1.375,13.9875,29.9,23.7,34,2.633333333,6
2015/8/2,755.3625,758.7375,73.25,1.375,17.375,30.1,24.7,35,0,6.9
2015/8/3,754.5625,757.925,75.75,1.25,16.625,30.6,23.4,35,1.65,5.7
2015/8/4,752.8125,756.15,71.75,1.5,18,30.9,23.5,35,3.3,5.9
2015/8/5,751.1375,754.4875,72.75,1.25,13.62857143,31.3,24.1,35,4.95,5.3
2015/8/6,750.6625,754,70.75,1.375,12.1125,30.8,24.9,35.6,6.6,5.7
2015/8/7,749.725,753.05,67,3.625,14.5,32,24.3,37,8.25,10.2
2015/8/8,746.3375,749.6375,63.75,3.875,16.75,33.2,25.7,37,9.9,15.5
2015/8/9,745.4875,748.7875,67.75,2,18,31.4,25.5,35,11.55,10.7
2015/8/10,749.625,752.9625,81.375,1.375,12.75,28.2,25.8,31.9,13.2,6.6
2015/8/11,752.15,755.5125,91.5,1.25,4.85,26.3,24.2,28,92.2,5.6
2015/8/12,752.4375,755.7875,75.25,1.625,14.8,29.3,24.8,34,10.2,6.9
2015/8/13,752.175,755.525,86.625,1.375,13.41428571,28.7,24.7,33,27.2,7.2
2015/8/14,752,755.3875,91.75,1.5,6.275,27.3,24.2,33,70.9,5.6
2015/8/15,752.775,756.15,89.75,1,9.8125,26.2,23.7,31,14.5,8
2015/8/16,752.7375,756.1125,84.625,1.625,11.2125,29.7,23.5,35,7.5,6.6
2015/8/17,752.425,755.775,81,1.75,15.75,28.6,25,33,0.5,7.1
2015/8/18,752.2875,755.625,72.625,2.75,20.66666667,31.3,26,35,13.63333333,8.6
2015/8/19,752.175,755.5125,72.75,1.625,16.5,32.3,25.9,37,26.76666667,6.6
2015/8/20,751.425,754.775,86.5,1.5,10.37142857,29.4,26.1,33,39.9,5.7
2015/8/21,748.4142857,752.2625,70.71428571,3,15.25,31,24.3,35,35.425,13.1
2015/8/22,747.425,750.7625,70.375,2.875,13.5,31.1,25.6,35,30.95,12.9
2015/8/23,747.2875,750.6125,69.25,2.75,14.9,31.9,24.9,36,26.475,11.4
2015/8/24,748.6,752.3142857,64.57142857,2.714285714,14.97142857,31.2,24.9,36,22,10.8
2015/8/25,751.225,754.5875,66.875,2.5,13.5,31.1,22,36,17.525,9.2
2015/8/26,752.7125,756.0625,71.25,2.375,11.0625,31,23.1,36,13.05,8.7
2015/8/27,752.6625,756.0125,72.875,1.875,12.65714286,29.2,24.3,36,8.575,8.4
2015/8/28,751.5375,754.875,82.5,1.875,8.2875,27.9,24.4,31,4.1,6.6
2015/8/29,751.425,754.775,88.875,1.5,5.2,26.9,24.2,31,37.6,6.9
2015/8/30,751.8625,755.25,89,1.5,7.0625,27.1,24.3,30,22.6,7.5
2015/8/31,752.2625,755.6375,90.375,1.75,7.1,26.8,24.3,29,15.5,5.7
2015/9/1,752.5,755.875,89.5,1.875,8.5,26.2,24.1,30,41.9,7.4
2015/9/2,754.575,757.9375,90.625,1.5,8.9125,26,23.8,28,5.3,8
2015/9/3,756.5375,759.9125,87.5,1.125,11.7375,27.1,24.3,29,3,4.2
2015/9/4,756.3375,759.725,76.875,1.875,15.35,29.9,24.4,34,10,7.4
2015/9/5,754.7,758.0625,73.875,2,15.8375,30.5,24.4,35,17,6.6
2015/9/6,752.425,755.7625,73,2,18.125,31.3,25.5,35,24,8.9
2015/9/7,752.2375,755.625,87.375,1.375,11.9375,26.7,23.9,30,31,7.4
2015/9/8,753.7625,757.1125,78.875,1.5,10.725,29.3,24.4,32,12.2,6.2
2015/9/9,755.575,758.9625,78.875,1.5,8.7,29.2,23.1,32,0,4.5
2015/9/10,755.95,759.325,78.375,1.5,8.5875,29.1,24.5,32,0.5,6.9
2015/9/11,754.8625,758.2125,74.25,1.375,9.3,29.1,24.1,33,1,5.9
2015/9/12,755.4,758.8,76.75,2,8.575,28.7,23.3,33,0.5,8.7
2015/9/13,757.1875,760.5625,70,2.875,11.625,26.3,22.9,30,0.25,15.2
2015/9/14,756.2625,759.6625,73,2.125,13.14285714,27.2,22,31,0,8.7
2015/9/15,755.475,758.8625,73.875,2.375,13.5625,29.2,22,34,0.3,8.4
2015/9/16,755.9375,759.325,75.875,1.875,11.71428571,28.9,23.3,32,0,8.7
2015/9/17,757.55,760.925,72.25,1.5,14.08571429,30,23.9,34,1.275,6.6
2015/9/18,757.7875,761.1625,77.625,1.125,8.5875,30.2,24.3,34,2.55,5.1
2015/9/19,755.425,758.8125,74.75,2,12.575,30.3,25.1,35,3.825,9.2
2015/9/20,753.3625,756.7125,79.875,2.5,11.8375,26.7,23.7,32,5.1,8.4
2015/9/21,753.25,756.65,91.75,1.375,6.2875,24.3,23.5,25,22.4,6
2015/9/22,754.0625,757.475,79.875,1.625,14.07142857,28.2,23.3,32,20.16,7.2
2015/9/23,753.4375,756.8,78.75,1.25,10.1125,29.8,23.9,34,17.92,5.7
2015/9/24,751.5,754.8375,77.25,1.5,13.6875,30.3,24.7,35,15.68,5.4
2015/9/25,750.225,753.575,77,1.375,13.2125,31,24.3,35,13.44,5.1
2015/9/26,751.9625,755.325,78,2.375,13.2375,29.4,26,34,11.2,10.2
2015/9/27,753.275,756.625,68.5,3.125,16.375,28.7,24.7,32,8.96,12.3
2015/9/28,752.425,755.7875,66.875,2.75,14.71428571,29.3,22.3,33,6.72,13.5
2015/9/29,751.5125,754.8875,60.125,3.25,18.42857143,29.9,22.4,34,4.48,13.2
2015/9/30,755.0625,758.4125,77.25,1.375,9.2125,28.7,24.6,32,2.24,7.2
2015/10/1,756.7,760.075,71.375,3.125,13.4875,28.7,25.2,34,0,13.1
2015/10/2,756.7,760.075,66.75,1.875,17.75,28.6,22.8,33,2.05,10.7
2015/10/3,756.4625,759.8625,76.375,3.25,16.125,27.8,23.2,31,4.1,11.1
2015/10/4,757.0125,760.425,89,4.125,11.25,25.1,23.9,26,67.1,15.2
2015/10/5,757.975,761.3625,89.25,2.625,11.8625,25.1,24,26.9,11.2,11.9
2015/10/6,757.25,760.6625,87.875,1.375,9.7875,26.2,24.1,28,5.1,6.5
2015/10/7,756.2375,759.6125,88.25,1.75,13.125,26.4,23.5,30,32.3,7.1
2015/10/8,755.05,758.45,74.75,3.125,15.775,26.4,23,31,15.7,12.3
2015/10/9,756,759.4,68.375,3.25,19.25,25.5,19.9,29,0,14.3
2015/10/10,758.25,761.6875,77.625,4.25,17.75,20.6,17.4,25,1,16.1
2015/10/11,761.65,765.15,83,3.125,19.375,19.4,15.9,21,1,12
2015/10/12,761.475,764.9625,70.5,1.75,16.75,23.6,16.9,26,0.928571429,7.1
2015/10/13,760.9625,764.4,66.375,1.875,17.75,25.4,20,30,0.857142857,6.5
2015/10/14,759.6875,763.1125,70.75,1.75,14.84285714,25.7,19.1,31,0.785714286,6.3
2015/10/15,758,761.4333333,68.83333333,1.666666667,12.4,25.9,18.5,32,0.714285714,6.8
2015/10/16,757.3375,760.7625,68.125,2,15.675,25.9,18.6,32,0.642857143,6.8
2015/10/17,757.0375,760.475,67.5,2,17.25,25.8,15.9,32,0.571428571,6.3
2015/10/18,756.3875,759.8125,64.5,2.25,14.875,25.4,16.8,31,0.5,9
2015/10/19,754.975,758.4,65.625,2.625,15,24.7,17.5,29,0.428571429,9.6
2015/10/20,753.6375,757.05,61.875,2.875,17.375,25.3,18.9,30,0.357142857,9.9
2015/10/21,754.7125,758.1375,71.75,2,15.375,26.6,17.5,31,0.285714286,6.3
2015/10/22,755.9625,759.3625,72.375,1.875,15.51428571,27.7,19.7,32,0.214285714,7.1
2015/10/23,756.675,760.1,70.5,1.875,16.51428571,26.5,19.7,32,0.142857143,6.8
2015/10/24,758,761.425,70.5,1.875,16.15,26.8,18.8,32,0.071428571,6.9
2015/10/25,759.1,762.5375,81.375,1.5,9.8125,26,21.5,30,0,6.8
2015/10/26,759.125,762.5375,79,1,10.1625,26.6,21.2,30,0,6.3
2015/10/27,758.5125,761.925,84.125,1.375,9.4125,25.4,22.5,29,0,6.4
2015/10/28,759.2125,762.625,77.125,1.5,9.2625,27.1,22,31,0.5,6.3
2015/10/29,760.1625,763.5625,76.625,1.75,11.3375,26.8,22.1,30,0.75,7.5
2015/10/30,760.225,763.6625,80.125,2.25,10.2,24.9,21.6,30,1,9.2
2015/10/31,762.65,766.1,74.75,3.5,18.25,21.3,18.1,24.6,0.5,13.8
2015/11/1,763.9375,767.425,76.25,3.5,28.125,17.6,15.4,20,0.25,17
2015/11/2,762.75,766.2625,62.25,2.625,23.25,20.2,14.7,25,0,12.2
2015/11/3,761.7875,765.2625,68.125,2.5,18.125,21.9,15.3,26,0.1,8.1
2015/11/4,760.425,763.8875,74,2.125,15.425,24.6,17,29,0.2,6.3
2015/11/5,758.775,762.2,73.875,1.5,11.7,26.9,19.9,30,0.3,6
2015/11/6,758.2875,761.7,81.625,1.5,10.3625,26.1,21.8,29,1.15,6.2
2015/11/7,758.9125,762.325,82.875,1.25,10.225,26.9,21.2,30,2,5
2015/11/8,758.5,762.3142857,86.125,0.875,9.25,26.9,23.3,30,2.3,5.3
2015/11/9,759.2,762.6125,80.5,3.375,15.2375,23.2,20.3,27.1,0,14
2015/11/10,760.05,763.5,76.75,2.375,19.625,21.5,19.5,23,0,10.4
2015/11/11,759.9375,763.3875,80.625,2,9.875,22.1,20,24.7,0,7.8
2015/11/12,759.7625,763.2125,84.75,2,8.225,20.8,19,24.3,1,9
2015/11/13,758.95,762.4125,92.5,3.625,11.28571429,17.3,16.4,18.6,40.4,12.5
2015/11/14,758.1125,761.575,82.5,2,18,22.8,16.3,26,39.6,7.8
2015/11/15,757.95,761.3625,81.5,2,11.875,24.7,20.6,28,0.5,8.7
2015/11/16,756.65,760.075,79.25,2.75,14.5,25.3,21.1,29,0.25,9.9
2015/11/17,756.85,760.2625,79.625,1.875,15.21428571,25.7,21.8,29,0,8
2015/11/18,758.7625,762.1875,80.75,1.5,11.4875,25.8,21.4,31,0,5.7
2015/11/19,759.625,763.05,82.625,1.875,9.6,24.8,20.2,29,0,7.4
2015/11/20,759.4375,762.8625,82.25,1.125,8.5875,25.7,20,29,0,5
2015/11/21,759.9,763.325,83.625,2,9.8,23.6,21.5,26,0,9
2015/11/22,759.95,763.375,77.375,2.125,14,24.3,20.8,29,0,8.4
2015/11/23,759.7625,763.2,75.75,2.375,15.5875,23.2,19.2,29,0,8.7
2015/11/24,759.6375,763.075,76.75,2,16.1,23.3,18,28,0.277777778,6.9
2015/11/25,761.45,764.9,68.5,4.875,22,16.1,12.9,23,0.555555556,22.1
2015/11/26,763.8125,767.35,54.75,3.75,27,15.5,10.8,20,0.833333333,20.4
2015/11/27,764.45,768.0125,58.875,2.375,21.375,15.7,8.9,21,1.111111111,9.5
2015/11/28,764.2125,767.7625,66.125,1.75,18,16.7,11.3,20,1.388888889,6.6
2015/11/29,763.15,766.675,71.25,2.375,12.5,18.4,14.3,23.8,1.666666667,9
2015/11/30,761.4125,764.8875,70.625,2.5,14.375,20.1,15.2,24,1.944444444,10.4
2015/12/1,759.8625,763.3125,76.375,1.5,11.3875,21.7,17.2,25,2.222222222,6.2
2015/12/2,759.7375,763.2,79.125,2.875,9.057142857,19.4,17.4,26,2.5,11.4
2015/12/3,762.725,766.2375,92.625,2.875,6.8125,14.2,13.7,16,21.1,11.4
2015/12/4,763.65,767.2125,90,2.375,10.5,14.1,13.1,15,1.5,12.8
2015/12/5,761.9375,765.5,88.625,3.375,13,12.4,11.4,15,16.8,11.7
2015/12/6,764.4625,768.0375,75.5,4.375,26.625,12.8,10.7,16,12.03333333,20.9
2015/12/7,765.3,768.875,72.25,3.75,24.5,13.7,10.1,16.3,7.266666667,15.9
2015/12/8,764.475,768.025,80.5,2.5,16.2375,13.7,11.4,15,2.5,11.6
2015/12/9,760.275,763.8375,93,3.125,7.7,14.6,12.7,15,38.6,9.7
2015/12/10,759.0375,762.5375,80.75,3,18.425,17.3,13.8,22,30.2,10.4
2015/12/11,759.2571429,763.1857143,75.42857143,2.428571429,18.42857143,17.3,13.8,21,0,11.1
2015/12/12,758.9125,762.4,79.875,1.5,12.25,16.9,14.4,19.4,0,6.2
2015/12/13,758.6875,762.1625,80.375,1.875,9.225,18.4,16,22.1,3.8,6.5
2015/12/14,760.1875,763.6875,81,4,22.85,15.9,14.5,18.4,1.9,16.1
2015/12/15,762.2625,765.775,66,4.875,19.5,15.3,12.3,20,0,20.3
2015/12/16,765.225,768.7875,49,5,19.125,13.1,10.8,17,0.25,23.1
2015/12/17,767.0625,770.7,44,3,24,10.6,6.1,15,0.5,19.1
2015/12/18,767.1375,770.7625,56.375,2.375,20,11.6,4.8,18,0.75,8.4
2015/12/19,766.3,769.9125,62.125,2.375,19.75,14.4,6,20,1,7.8
2015/12/20,763.85,767.3875,64.875,1.875,16.75,16.4,9.7,21,1.25,5.3
2015/12/21,763.125,766.675,82.125,1.75,11.4,16.3,14,18.3,1.5,6
2015/12/22,761.9125,765.4125,85.375,1.25,5.725,18.8,15.6,21.2,0.5,3.9
2015/12/23,759.7375,763.2125,85.375,1.875,6.65,21.4,18,24.2,2.3,5.3
2015/12/24,759.0875,762.5375,85.5,2.125,9.3125,18.1,14.9,26,4.1,10.2
2015/12/25,763.375,766.9,68.125,4.125,24.5,15,12.7,19,5.85,20.7
2015/12/26,763.175,766.725,82.375,2.5,14.4375,11.9,11,14,7.6,10.7
2015/12/27,764.525,768.0875,86.75,1.875,13.025,15.4,12,18,2,10.4
2015/12/28,767.2625,770.85,73.25,2.375,16,15.7,9.8,20,0,10.2
2015/12/29,766.7625,770.3125,77.625,3.125,10.475,13.6,11.7,16.6,3.3,12
2015/12/30,766.4625,770.025,82,3.5,10.0125,14.6,10.6,17,0.3,12.2
2015/12/31,767.1125,770.675,69.375,3.25,10.875,16.1,12.6,20,0,14.1
2016/1/1,766.3625,769.9125,76,1.75,6.55,16.7,10.9,21,0,6.5
2016/1/2,763.2875,766.825,75.25,1.625,8.5,19.7,12,25,0,4.7
2016/1/3,761.3,764.7875,83.5,1.125,3.183333333,20.8,17.3,24,0,4.5
2016/1/4,760.625,764.075,85.125,1.125,3.425,21.8,18.9,24,5.3,4.4
2016/1/5,758.5875,762.05,92,1.5,8.15,19.5,17.9,22,115.3,6.9
2016/1/6,761.5875,765.0875,80.125,2.625,16.85714286,17.8,16.2,24,59.9,12.3
2016/1/7,763.6,767.1375,74.25,1.875,14.85714286,17.8,13.5,22,0,7.7
2016/1/8,762.7375,766.2875,76.125,2.25,9.7375,16.5,13.5,20,8.966666667,10.4
2016/1/9,762.225,765.775,75.625,1.75,7.75,16.7,12.5,19,17.93333333,6.8
2016/1/10,759.95,763.4625,82.875,2.75,4.342857143,16.3,15,18.3,26.9,9.5
2016/1/11,760.0125,763.525,88.5,2.625,14.575,14.8,13,18.3,3.3,12.8
2016/1/12,762.5375,766.1,74.625,2.625,17.625,14.8,12.4,18,0.8,13.5
2016/1/13,762.925,766.45,74,2.375,12,14.7,10,19,0,9.6
2016/1/14,761.85,765.4,84.875,2.125,5.5625,13,10.6,14,8.6,7.1
2016/1/15,758.925,762.5,93,1.857142857,4.4875,12.4,11.7,13,16.3,8.9
2016/1/16,756.875,760.4375,91.25,1.5,6.833333333,14.3,11.8,15.7,12.2,5.1
2016/1/17,756.2125,759.7,79.375,3.5,17.775,14.6,11.7,19.2,2.3,15.8
2016/1/18,760.3125,763.85,68.125,2.5,19.125,14.7,8.5,18,0,11.3
2016/1/19,762.5,766.0625,75.125,2,9.625,14.1,11.3,15,0,11.1
2016/1/20,761.875,765.45,89.25,1.5,3.114285714,12.5,12,14,8.4,6.6
2016/1/21,760.85,764.4125,91,3.625,7.5375,11.9,10,14,0.8,12.5
2016/1/22,762.5125,766.1625,88.875,4.5,13.87142857,8,7.1,11,1.5,16.8
2016/1/23,769.3375,773.05,70.125,6.25,20,5.1,4.6,7,10.9,26.9
2016/1/24,774.0625,777.8125,51.875,5,18.325,4.7,1.2,6,5.45,20.7
2016/1/25,771.7125,775.4625,45.75,3.5,24,7.5,1.7,12,0,15.5
2016/1/26,768.0125,771.725,65.875,2.625,17.35714286,6.6,3.1,9.2,27.9,8.7
2016/1/27,764.3875,768.05,92.75,1.875,4.214285714,9.8,4.3,11.5,21.6,6.9
2016/1/28,760.3375,763.875,95.125,1.875,1.9375,14.4,10.5,15.5,136.9,6.2
2016/1/29,760.2,763.7125,87.375,2.25,16.225,16.2,15,20,6.9,9.8
2016/1/30,762.2625,765.7875,78.5,3.875,21.375,15,12,19,0.5,13.8
2016/1/31,762.0375,765.5625,85.75,3.25,16.1,12.2,11.1,15,16.8,11
2016/2/1,765.15,768.8,87.125,4.5,21.26666667,8.3,7,11,9.7,20.1
2016/2/2,766.225,769.9,72.25,3.75,20.75,8.3,5.1,10,0.5,16.5
2016/2/3,765.175,768.8375,73.375,2,9.625,9.8,6.3,11.6,0,8.7
2016/2/4,763.8,767.4125,69.625,2.875,8.875,11.5,9.1,16.6,0.142857143,13.8
2016/2/5,763.7875,767.3875,60.25,4.5,20.75,12.3,7.2,17,0.285714286,18.9
2016/2/6,766.5875,770.1875,37.75,5.125,15.625,12.1,9,18,0.428571429,20.4
2016/2/7,766.8625,770.4875,50.375,2.625,20.875,11.9,2.6,19,0.571428571,11.6
2016/2/8,764.575,768.2,61.125,2.375,13.4625,13.8,2.9,22,0.714285714,6.8
2016/2/9,762.3,765.9,71.25,2,11.37142857,16.6,4,23,0.857142857,5.6
2016/2/10,759.5,763.0125,82.875,2,6.3375,16.8,10.9,21,1,5.1
2016/2/11,757.1142857,761.0285714,88.14285714,1.142857143,3.733333333,20,15.1,23,1.0625,6.2
2016/2/12,755.75,759.2,83.875,3.625,8.4,22.3,17.8,28,1.125,11.4
2016/2/13,755.275,758.7125,83.625,3.375,9.3625,23.3,19,27,1.1875,9.3
2016/2/14,759.025,762.475,73.25,5.125,20.95,14.7,12.4,22,1.25,20.3
2016/2/15,766.3875,770.0125,57.125,4.75,26,10.2,9,12,1.3125,24.7
2016/2/16,766.6875,770.3375,54.125,3,18.25,10.7,7.6,12,1.375,16.35
2016/2/17,765.0625,768.6625,57.75,2,19.875,12.7,9.1,14,1.4375,8
2016/2/18,763.3,766.8625,71.75,1.125,8.375,14.4,9.8,17,1.5,4.1
2016/2/19,762.7,766.25,92.375,2.125,2.1,13.3,11.8,14,13.5,9.35
2016/2/20,764.6,768.175,54.375,3.25,18.375,16.4,9.7,21,11.9,14.6
2016/2/21,763.2375,766.8,66.75,2.5,10.625,14.1,9.4,17,1.3,8.1
2016/2/22,762.5375,766.1,93,2.625,3.925,13.1,11.5,14,1.3,7.8
2016/2/23,764.6875,768.2625,82.375,3.75,24.3875,12.4,11.4,14,1,15
2016/2/24,768.3125,771.925,72.25,3.5,27.125,12.3,9.8,14,0,16.7
2016/2/25,769.7571429,772.9714286,84.42857143,2.714285714,6.871428571,11.6,10.4,12,1,11.6
2016/2/26,768.0125,771.625,88.875,2,7.171428571,11.8,10.4,12,0.5,7.5
2016/2/27,765.7625,769.3625,78.625,1.625,18,13.9,9.7,19,0.454545455,8.7
2016/2/28,764.9125,768.5125,76.5,2,14.125,14.9,7,21,0.409090909,5.9
2016/2/29,765.175,768.75,63.75,2.875,15.375,18.7,7.4,26,0.363636364,8.9
2016/3/1,764.5375,768.1,69.375,2,6.8,17.9,8.5,25,0.318181818,5.6
2016/3/2,764.15,767.6875,72.5,1.875,3.985714286,17.6,9.1,24,0.272727273,5.6
2016/3/3,762.225,765.75,73.875,2.25,7.5375,19.4,9.1,25,0.227272727,6.9
2016/3/4,760.0625,763.575,79.625,1.625,8.2125,20.9,13.1,26,0.181818182,5.7
2016/3/5,759.0875,762.5625,82.5,1.5,4.9875,21.2,16,25,0.136363636,5.4
2016/3/6,758.3,761.7625,81.875,1,4.1125,22.7,17.3,28,0.090909091,4.5
2016/3/7,757.3375,760.8,82.75,2.375,7.4,21.8,15.8,25,0.045454545,8.1
2016/3/8,755.5125,758.9375,80.5,3.125,7.114285714,22.4,19.4,24,0,10.5
2016/3/9,755.825,759.275,91.5,2.625,3.085714286,16.3,13.7,22,42.9,9.5
2016/3/10,762.8,766.3875,85.625,4.875,19.34285714,9.2,7.1,14,21.6,21.3
2016/3/11,764.85,768.5,74.25,2.875,14.25,9.6,6.9,10.1,15.7,13.5
2016/3/12,760.45,764.0375,86,1.5,5.25,10.4,8.8,11,2,5.4
2016/3/13,758.1875,761.7625,93.5,2.125,5.925,13.2,10.1,14,5.8,8.1
2016/3/14,760.9,764.45,74.5,2.375,17.5,15.9,9.9,19,5.6,11.9
2016/3/15,759.775,763.2875,82.75,1.125,4.766666667,14.1,12.6,16,0.3,5.3
2016/3/16,758.0125,761.5375,92.625,1.5,1.975,14.7,12.5,15,2.3,4.5
2016/3/17,756.925,760.4375,95.375,1.5,0.7625,17,14.2,18,6.6,3.5
2016/3/18,755.1,758.5625,95,1.125,0.675,20.9,16.9,22.4,1.3,3.6
2016/3/19,756.1125,759.5375,93.875,1.25,0.8125,21.7,21,23.3,2.8,3.6
2016/3/20,756.55,759.975,85.75,2.5,4.785714286,21.1,20.4,23,54.6,9.6
2016/3/21,757.1375,760.6,91.875,2.25,2.125,18.8,17.9,20,43.9,8.7
2016/3/22,756.2125,759.6875,92.625,1.5,2.9125,19.1,17.5,20,30,5.7
2016/3/23,756.2125,759.6625,87.375,2.25,14.1,18.6,18,23,33,11.2
2016/3/24,762.5125,766.025,83.75,4.375,12.05,13.8,11.6,19,6.9,16.7
2016/3/25,764.8,768.375,67.625,3,12.85,14.8,10.5,19,3.8,13.1
2016/3/26,764.225,767.7875,62.625,2.375,15.3625,18.1,7.7,22,0,7.4
2016/3/27,764.8125,768.35,57.125,2.625,16.375,17.5,10.6,22,0,12.3
2016/3/28,764.5,768.0375,60.5,1.75,12.875,17.9,9.4,21,0,6.3
2016/3/29,762.6,766.1125,66,1.5,7.2125,19.6,13.6,22,0,5.6
2016/3/30,760.4625,763.925,83,1.5,3.1625,21.2,16.4,24,0,5.4
2016/3/31,757.9375,761.3875,76.5,1.25,2.583333333,24.7,18.4,28,0.075,5.7
2016/4/1,757.0125,760.4375,75.75,2.375,4.942857143,24.2,20.2,28,0.15,9
2016/4/2,757.7,761.125,77,2.5,6.766666667,24.2,21.1,28,0.225,9.6
2016/4/3,757.3,760.7,84.5,1.625,4.833333333,23.7,21.1,25,0.3,6.5
2016/4/4,755.2142857,759.0428571,90.85714286,1.714285714,3.714285714,20.9,19,25,17,8.1
2016/4/5,756.2375,759.675,86.625,2,5.971428571,23.8,18.3,26,16.8,8.6
2016/4/6,756,759.4125,78,3.125,11,25.6,21.9,29,0,13.4
2016/4/7,756.0875,759.4875,80.5,3,9.6,25.9,22.9,29,6.266666667,9.9
2016/4/8,756.1125,759.5125,80.875,2.25,6.966666667,26.7,23.2,29,12.53333333,8.8
2016/4/9,754.9125,758.3125,87.375,1.625,4.2625,25.1,23,27,18.8,8.6
2016/4/10,753.3625,756.775,88.375,2.125,4.642857143,22.8,19.9,25,25.1,8.3
2016/4/11,753.925,757.3375,83.625,1.75,8.257142857,24.1,20.9,28,6.6,7.8
2016/4/12,752.875,756.275,87.625,2.125,6.342857143,21.7,20.7,23,33.8,8.1
2016/4/13,750.3,753.7,86.75,1.375,6.75,23.9,20.3,26,8.9,6.3
2016/4/14,752.625,756.025,93.875,1.875,1.2625,24.4,21.9,25,7.9,5.9
2016/4/15,754.075,757.4875,94.625,1.75,2.385714286,24.1,22.4,25,3,10.4
2016/4/16,753.75,757.15,87.5,2.375,6.728571429,26.3,22.3,30,20.3,9.9
2016/4/17,754.2,757.575,88.5,3.375,6.8,24.2,24.5,29,37.6,10.4
2016/4/18,758.0375,761.475,84.625,1.875,19,22.7,17,26,1.8,10.2
2016/4/19,759.0875,762.5375,84.375,1.75,12.85714286,22.1,19.9,23,1.5,6.6
